Race,St,Education,Hispanic,Mar,SPM Poor,SPM TenMortStatus,SPM CapHouseSub (AVG),SPM CapWkCCXpns (AVG),SPM EngVal (AVG),SPM FedTax (AVG),Spm Fica (AVG),SPM MedXpns (AVG),SPM NumPer (AVG),SPM Resources (AVG),SPM SchLunch (AVG),SPM SnapSub (AVG),SPM StTax (AVG),SPM Totval (AVG),SPM WICval (AVG)
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,821.5,116.6666667,-4241.25,452.5833333,2973.5,2,13329.08333,120.5,1457.142857,121.75,11727.5,35.33333333
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Separated,Not in poverty,Renter,0,989.5,0,-4700,1427,592,2,26675.5,482,375,572.5,24700,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,872.7857143,0,-6433.214286,457.5,3244.785714,3,18022.14286,103.2857143,733.2857143,102.7142857,15409.28571,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Widowed,In poverty,Owner with mortgage,517,1091.333333,0,-1589,1338.333333,5138,1,12643.66667,0,330,358,18133.33333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Never married,In poverty,Renter,0,291.8333333,216.6666667,-4313.166667,339.5,318.3333333,1.666666667,8661.5,160.6666667,1640,97.16666667,3236.666667,141.3333333
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,943.8,0,-4914.6,599.4,3390.2,2,11177.2,192.8,0,196.4,11200,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1075.888889,55.55555556,-6578.444444,733.8888889,2780.444444,2.666666667,15377.55556,280.5555556,266.6666667,0,12666.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2333.275,50,3682.075,5170.5,4337.1,2.6,71586.75,366.7,632.2714286,2380.025,88440.75,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Divorced,In poverty,Owner without mortgage or rent-free,0,161.75,0,-5694.25,80.25,2426.5,2.25,12850.25,241,3477.428571,0,6000,106
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Married,In poverty,Renter,0,545.6666667,500,-5884.666667,79,1397.666667,3,14166,410.3333333,0,0,9033.333333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,760.8181818,779.1818182,79.54545455,-3738.681818,317.4545455,2892.863636,1.909090909,9483.863636,43.81818182,1702.363636,79.59090909,7227.727273,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Widowed,In poverty,Owner without mortgage or rent-free,0,114.25,0,-1495.75,48,2085,1,8101.75,0,278.25,0,8575,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Separated,Not in poverty,Owner with mortgage,2518.666667,2537.333333,0,7183.666667,7395.333333,675,2.333333333,81018,1040.666667,0,3017,98266.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Separated,In poverty,Owner with mortgage,0,0,0,-14600,0,100,4,18738,482,3756,0,0,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Married,In poverty,Owner with mortgage,383.0526316,1017.578947,78.94736842,-7028.473684,773.5789474,1929,2.736842105,17396.94737,455.4736842,326.5263158,138.2631579,12983.15789,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,370.5454545,3193.818182,44.36363636,-3514.363636,5029.545455,1944.090909,3.090909091,56656.27273,394.3636364,3108,1436.818182,60751.81818,77.09090909
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Divorced,Not in poverty,Owner with mortgage,690.7272727,2221.363636,104.2727273,-3598.909091,3157.840909,3151.954545,2.681818182,46695.95455,464.25,1512.681818,1255.386364,50227.04545,19.27272727
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Married,Not in poverty,Owner with mortgage,355.2857143,3367.838095,21.75238095,-4680.980952,5136.504762,3190.695238,3.752380952,65305.40952,378.6571429,1425.126531,1947.92381,72098.95238,80.80952381
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Separated,In poverty,Renter,0,761.25,0,-6639.25,656.25,3659.25,2.5,14003,361.5,2500,221,9800,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Married,Not in poverty,Owner with mortgage,401.52,3715.373333,34.66666667,476.9466667,6060.013333,3039.613333,3.133333333,69805.16,197.3733333,798.16,2485.946667,84188.8,22.62666667
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Never married,In poverty,Owner with mortgage,1226.62069,1489.793103,143.1034483,-8133.551724,1021.758621,4147.241379,3.137931034,19845.03448,394.1724138,1647.724138,296.3448276,15056.89655,160.8965517
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Married,In poverty,Renter,0,1522.5,0,-8178.5,1312.5,11725,3.5,16977.5,241,2000,442,21560,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,1840,1,2620,0,0,0,3060,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Not Hispanic,Divorced,In poverty,Renter,0,791.6,0,-2001.4,160.8,1381,1.4,6031.8,0,504,0,5860,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Never married,In poverty,Renter,0,749.9,0,-2651.9,320.7,1511.2,1.4,6803.5,156.1,144.6,80.7,6500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Widowed,In poverty,Renter,0,1153.666667,0,-6616.333333,729.3333333,3200,3,21918.33333,321.3333333,1756,272.3333333,18580,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,651.2222222,0,-3184.777778,602.7777778,3880.333333,2,15256.44444,346.8888889,322.7777778,244.5555556,16936.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Never married,Not in poverty,Owner with mortgage,410.3297872,3124.755319,60.63829787,-5541.117021,4263.159574,2934.12766,3.29787234,56077.73404,485.3617021,1596.12766,1524.531915,59951.80851,40.59574468
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Separated,Not in poverty,Renter,0,1979,0,-8092.5,4399,3140,4,72853,1021.5,4770,2149,70000,636.5
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Separated,In poverty,Renter,0,0,0,-1400,0,0,1,1900,0,0,0,500,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Never married,In poverty,Owner with mortgage,0,747.3636364,72.72727273,-2821.454545,477.8181818,1868.636364,1.909090909,13958,43.81818182,1093.090909,217.9090909,13200,38.54545455
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Separated,In poverty,Owner with mortgage,3304.333333,279.1666667,230,-6273.166667,251.1666667,1171.5,2.5,15138,481.8333333,820.7619048,102.3333333,6025,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Divorced,In poverty,Owner with mortgage,891.8181818,404.8181818,109.0909091,-3000,331.8181818,1290.909091,1.727272727,11869.63636,0,991.6363636,114.4545455,9019.090909,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Widowed,In poverty,Owner with mortgage,1214,0,0,-3333.333333,0,391.6666667,1.666666667,11083.66667,160.6666667,1250.666667,0,5516.666667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Separated,In poverty,Owner with mortgage,0,761.3333333,0,-5646.333333,209.3333333,794.6666667,2,9875,520.3333333,0,0,5833.333333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Married,In poverty,Renter,0,685,0,-3201,612,4532.5,1.75,11276.25,0,1200,245.5,12950,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Married,In poverty,Owner with mortgage,2126.75,494.75,100,-4325,95.75,3415.5,2.25,15123.25,0,1954,0,10517.5,106
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Hispanic,Divorced,In poverty,Owner with mortgage,1380.538462,336.6923077,103.8461538,-2945.769231,342.7692308,1030.923077,1.769230769,14511.76923,74.15384615,1668,118.5384615,10168.46154,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Divorced,In poverty,Owner with mortgage,792.9090909,297.5454545,0,-1677.090909,368.7272727,3261.090909,1.272727273,12087,0,253.6363636,174.7272727,13465.45455,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Never married,In poverty,Renter,0,533,150,-4552,214,320,1.5,11615.5,780.5,500,0,6700,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Divorced,In poverty,Renter,0,659.6666667,266.6666667,-2680.666667,229.6666667,3325,1.666666667,10379.33333,0,568,254.6666667,11333.33333,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,550,2,15950,0,0,0,15100,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Divorced,Not in poverty,Owner without mortgage or rent-free,0,2373.15,0,3203.9,6765.7,3523.85,2.5,67765.65,247.35,754.2,2423.5,84979,21.2
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,717.25,0,-9691.75,384.5,4355,3.25,15757.5,751.75,0,0,10771,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Less than a high school degree,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,1400,1,0,0,0,0,0,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Separated,Not in poverty,Owner with mortgage,827.6,2207.6,77.5,-5373.85,2722.05,2613.25,2.85,41048.4,302.55,2200.3,1018.35,41357,84.85
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Never married,In poverty,Renter,0,431.3333333,0,-1514.666667,304.8333333,3066.666667,1.166666667,5253,0,1433.333333,117.1666667,6225,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Never married,Not in poverty,Renter,0,2619.428571,43.17857143,-5711.5,3659.5,3803.678571,3.357142857,53006.21429,639.4642857,625.5892857,1290.642857,57548.57143,15.14285714
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Not Hispanic,Widowed,In poverty,Renter,0,0,0,-1400,0,6016,1,7084,0,0,0,11700,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,College degree,Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,199.75,0,-1676.5,138.25,5045.25,1.5,4208.5,0,0,92,8007.5,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Hispanic,Never married,Not in poverty,Renter,0,3688.139535,176.744186,4511.465116,7470.046512,5533.232558,4.488372093,100136.7907,333.0930233,1841.920266,3210.627907,122351.6279,19.72093023
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,Some college education,Hispanic,Divorced,In poverty,Owner with mortgage,0,1172.2,0,-10467.8,808,525.4,3.4,24694.4,126.8,1020,244.4,15830,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Pennsylvania,High school degree,Not Hispanic,Married,In poverty,Owner with mortgage,0,614.2857143,71.42857143,-5892.571429,462.4285714,1765.857143,2.428571429,16842.57143,137.7142857,1060.857143,141.4285714,12542.85714,121.2857143
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,High school degree,Not Hispanic,Never married,In poverty,Owner without mortgage or rent-free,0,0,0,-1400,0,6465,1,-2815,0,0,0,2250,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,Less than a high school degree,Not Hispanic,Never married,Not in poverty,Renter,0,1979.5,0,2321.5,3748.5,2060,2,52577,0,1980,1339,62045,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,Less than a high school degree,Not Hispanic,Married,In poverty,Renter,0,0,950,-1400,0,0,1,2350,0,0,0,0,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,College degree,Not Hispanic,Married,Not in poverty,Owner with mortgage,0,3849.428571,0,8461,6844.857143,4667,2.714285714,88217.71429,65.85714286,342.8571429,3804.428571,115435.7143,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,High school degree,Not Hispanic,Widowed,Not in poverty,Owner with mortgage,707,1319.666667,266.6666667,-5486.666667,765,4435.666667,2,27827.66667,521,1880,-253,25700,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,College degree,Not Hispanic,Separated,Not in poverty,Owner with mortgage,0,1979,0,24129,10557,130,1,95943,0,0,5262,138000,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,College degree,Not Hispanic,Never married,Not in poverty,Owner with mortgage,0,2261.857143,0,5077,4334.571429,1852.285714,1.142857143,42706.28571,0,274.2857143,1614.142857,57571.42857,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,High school degree,Hispanic,Married,In poverty,Owner without mortgage or rent-free,0,1515,0,-8761.2,1088,3420.8,3.4,17306.8,368.8,0,19.2,14220,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,College degree,Not Hispanic,Married,In poverty,Renter,0,304.6666667,0,-1621.666667,816,9402.666667,2,9431.333333,0,0,233.6666667,18566.66667,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,Less than a high school degree,Hispanic,Never married,Not in poverty,Renter,0,7156,0,7714,13335,4496,5,137214,0,0,4385,174300,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,High school degree,Hispanic,Separated,Not in poverty,Renter,0,1979,0,1495,3825,2900,2,55624,0,0,1376,67200,0
"Other (American Indian or Alaska Native, Pacific Islander, multiracial)",Rhode Island,College degree,Not Hispanic,Never married,Not in poverty,Owner without mortgage or rent-free,0,2494.538462,0,9613.307692,6685.230769,2744.076923,1.384615385,64277,0,0,2747.615385,88561.53846,0
